Id,mean_exam_points
10759,59.87291316817346
10760,80.44206546677844
10761,53.918093747170275
10762,56.408729297067275
10763,57.770182254229766
10764,59.392196754376556
10765,55.06862013677287
10766,71.90563437445952
10767,61.95851930041872
10768,66.61065553729829
10769,80.02150303617299
10770,58.61652775002776
10771,85.88532740628902
10772,60.05255319197729
10773,58.507607043915876
10774,55.82685979928094
10775,57.92474045834881
10776,60.07099382240427
10777,51.645027254783464
10778,56.52345257400218
10779,66.58012181701307
10780,55.52581309383664
10781,64.37089508172362
10782,60.41624154717676
10783,67.20755328674004
10784,59.36361873220314
10785,57.928212881850996
10786,71.85096554490025
10787,65.92613927501226
10788,67.29606199356199
10789,86.42614595371124
10790,55.05304007555846
10791,55.2492829235971
10792,52.81059789047526
10793,81.28714282223
10794,55.855275464528376
10795,79.54198605688242
10796,54.83447836273041
10797,55.29762446504949
10798,55.668574039139315
10799,80.06194656568753
10800,82.65771575330442
10801,50.02712627261828
10802,44.53583137491212
10803,80.19522583491386
10804,55.75023832323884
10805,81.44039824160737
10806,71.11062797073396
10807,86.1144868368246
10808,56.28437297523397
10809,51.51023027504004
10810,67.47784281119587
10811,54.32527217186339
10812,56.4457106858272
10813,55.01988342691443
10814,64.28538152828708
10815,66.21226948731915
10816,72.14034639968112
10817,54.528381659379185
10818,72.13488101731582
10819,55.58969485948428
10820,58.50147575031904
10821,51.58511556960951
10822,52.90683641344858
10823,83.76094976115785
10824,58.48608809779386
10825,85.21270742819272
10826,69.25003751803752
10827,80.04431751376437
10828,83.6920298101302
10829,57.7230862470383
10830,44.96958287494753
10831,41.66592691122222
10832,50.57210765412178
10833,57.582439249579586
10834,57.70766594640457
10835,80.45440097231847
10836,53.77893141587954
10837,51.957266399063926
10838,55.00990568961749
10839,50.68975726868385
10840,54.68629752872197
10841,53.01759220804233
10842,55.62565559804718
10843,61.48781147807026
10844,55.38531313025618
10845,59.88903215662589
10846,53.69199035310009
10847,58.52474871672614
10848,54.1697479589611
10849,56.68372557411886
10850,57.51651872104504
10851,56.811915413285824
10852,41.63778593879962
10853,56.650901734811725
10854,87.73246911244786
10855,60.8812437743416
10856,78.9187358078044
10857,53.93853043057337
10858,56.11492520273171
10859,59.708362515603184
10860,59.52206788229815
10861,45.147949620377766
10862,54.18839456561254
10863,42.10604817397331
10864,55.0239570212471
10865,55.422222239611386
10866,65.20137065542505
10867,62.83454664063326
10868,64.56322753530081
10869,62.10064297972991
10870,72.58344031118457
10871,56.52345257400218
10872,72.89938984571258
10873,79.85067149311834
10874,55.823813174387034
10875,55.37683578978751
10876,42.79376265869883
10877,57.299940544648344
10878,56.71017450492075
10879,71.89262148626126
10880,57.75764972798247
10881,78.72252729409588
10882,54.66297660869746
10883,42.081221996085205
10884,64.11063945773117
10885,71.89532323236311
10886,53.72881127026719
10887,56.9405617033438
10888,78.18947342577965
10889,66.00872356689781
10890,53.903625092594154
10891,55.907590896144086
10892,57.10202558049745
10893,71.30189491009224
10894,60.77953236251659
10895,80.28921204728948
10896,80.9565979464962
10897,55.169636942852605
10898,56.54230320449859
10899,65.2058224598507
10900,58.10139391237479
10901,55.332596187534264
10902,53.72857930992506
10903,55.20163175091439
10904,70.8527104561915
10905,55.82202011313654
10906,71.55442418008785
10907,56.209854156058846
10908,59.575880277106435
10909,55.93057439917573
10910,81.47002628804188
10911,60.73821372022517
10912,85.49554742724628
10913,59.497812337104214
10914,42.409708978049075
10915,87.11948676286093
10916,57.53030091088809
10917,55.04822104439113
10918,68.97203108819285
10919,70.17867754460295
10920,88.1406292081398
10921,64.09247632670383
10922,52.7819753550543
10923,55.376210218951904
10924,86.27223247536709
10925,65.95596509973005
10926,53.75044719142488
10927,60.727295775971726
10928,65.16619908431353
10929,57.259058341253706
10930,84.3249729931141
10931,56.33806945082528
10932,42.24854254768459
10933,85.59161296953755
10934,63.9853498049229
10935,61.72365701895101
10936,70.56377461937582
10937,53.40232054804457
10938,58.11836696322419
10939,51.45673644692539
10940,55.944744698212446
10941,55.48487730996887
10942,70.60584451077116
10943,56.90646878333012
10944,55.80179954233005
10945,54.73385002453117
10946,45.08323896448559
10947,55.19210775712393
10948,58.217990963878165
10949,56.92960211409487
10950,58.82353223255707
10951,68.88820254190254
10952,55.128743575473266
10953,72.50554111910158
10954,58.52474871672614
10955,57.21451624876877
10956,56.432969687296634
10957,59.72342319334544
10958,60.908783438303665
10959,58.48916706389209
10960,54.53171821572949
10961,58.05484648704981
10962,71.77883032917411
10963,55.88228063738946
10964,53.34245336395631
10965,59.35552426267333
10966,56.149347496775675
10967,61.67299723876064
10968,60.466725558221285
10969,41.584554502674244
10970,52.38980369858696
10971,63.388900482553396
10972,84.91211406411927
10973,59.04711971893071
10974,84.44988840917681
10975,57.17269432484897
10976,59.1874701336829
10977,52.186574462379795
10978,66.61065553729829
10979,56.54129794227801
10980,83.3700780431171
10981,58.04643542954051
10982,71.77088515891447
10983,82.90781275655178
10984,56.268488462423655
10985,54.825369292932976
10986,56.90646878333012
10987,55.55508527709314
10988,65.16619908431353
10989,58.57863201507089
10990,56.22555967120818
10991,57.934934585979015
10992,54.7368762953865
10993,80.45440097231847
10994,58.83851268990435
10995,59.304594466684755
10996,53.7005619646176
10997,57.2647706132419
10998,56.355468385207104
10999,72.05170844946679
11000,55.611740092045686
11001,57.909998174454365
11002,81.79504031022032
11003,53.739461414406925
11004,56.23147421282135
11005,54.66295051301272
11006,60.068290713858936
11007,65.16619908431353
11008,63.115523337132366
11009,55.71014157184528
11010,60.293170769887354
11011,60.49362428421253
11012,41.15923154991561
11013,84.96060816011094
11014,60.614140513012316
11015,79.57172463871515
11016,57.11972394902681
11017,57.04171776560299
11018,81.28384747155437
11019,55.47573148303006
11020,54.53197354800932
11021,86.62694519588324
11022,83.53379566288687
11023,60.62054362647207
11024,47.933827353856444
11025,61.07926881629983
11026,59.44029943504275
11027,53.372943740633744
11028,83.55075587505473
11029,54.66295051301272
11030,64.56322753530081
11031,82.86978284116904
11032,74.31827943549303
11033,56.823313480701025
11034,57.04708534173105
11035,85.29725090611073
11036,72.47903554927981
11037,69.4605344506442
11038,64.11063945773117
11039,55.88883750554772
11040,65.35509001598196
11041,67.82926250121226
11042,57.365370437984694
11043,80.28921204728948
11044,74.01083683533645
11045,71.10886472973867
11046,86.42598591343747
11047,85.59161296953755
11048,60.756922590302466
11049,54.494379163255196
11050,52.84632005780682
11051,60.84053703786207
11052,84.33008659704217
11053,63.00476098403146
11054,68.00834783118115
11055,69.2033007157761
11056,65.39220175519789
11057,83.10457627474716
11058,85.04183308143612
11059,59.05812915286706
11060,83.73705093537691
11061,56.848271874819396
11062,44.90846458336964
11063,86.1144868368246
11064,71.0825185962815
11065,54.10507483528757
11066,71.35809873459874
11067,56.700520716650914
11068,55.493002817628614
11069,57.2647706132419
11070,84.61567737534037
11071,86.31248092709819
11072,66.26032565155212
11073,55.86069059164232
11074,68.95323774818714
11075,71.39068596705957
11076,55.37942087667056
11077,79.88421091685565
11078,44.88018820769976
11079,84.26865065700507
11080,84.36831346441171
11081,43.8575166155557
11082,83.4094000575071
11083,55.53317283802789
11084,79.89176872107495
11085,83.84679020979021
11086,81.87150576810365
11087,87.93008195921655
11088,55.138734121318656
11089,54.458818605744916
11090,66.75061664138283
11091,42.54923246041466
11092,56.23593640439984
11093,67.60038936182194
11094,55.38290717048295
11095,63.400067759656196
11096,56.756957175663345
11097,53.88656051493254
11098,59.098371788632
11099,55.48000229010021
11100,54.42784527094395
11101,73.58918492385511
11102,86.29491600647049
11103,84.467263120273
11104,79.89176872107495
11105,49.53359310134309
11106,52.57071408801503
11107,71.49941722644374
11108,60.01951778545286
11109,56.50161137529144
11110,57.6546087644031
11111,80.23635473521207
11112,60.614140513012316
11113,64.42563611584899
11114,83.59984201127534
11115,56.066089726068064
11116,87.5809722050156
11117,71.20612829832427
11118,86.05635464535465
11119,59.398120485389974
11120,59.10004341265665
11121,71.13854054451956
11122,66.16202582794152
11123,85.8707926033753
11124,85.90940010132209
11125,49.78888848773656
11126,58.37928124789335
11127,53.261387826361464
11128,66.19763199618055
11129,67.78983685651681
11130,69.78316200976644
11131,57.928212881850996
11132,58.038653813806235
11133,72.7408281995782
11134,61.67299723876064
11135,83.28049999182193
11136,57.04844358130742
11137,86.88126464313167
11138,83.68650772988643
11139,62.037744636602994
11140,65.4458549399035
11141,72.27575667622621
11142,55.06867054918953
11143,81.50968638948139
11144,53.35530522408725
11145,43.8575166155557
11146,61.79340278318816
11147,55.59681206850721
11148,55.55386562046248
11149,55.847247308308106
11150,63.840125504082515
11151,68.08775065647677
11152,47.71258295355961
11153,51.989894153202265
11154,79.94549531166273
11155,56.037687916276035
11156,72.73745695486342
11157,45.30391724301396
11158,84.83570952576976
11159,57.19084808476093
11160,56.885734605435665
11161,53.979414187738215
11162,80.11758569480178
11163,55.8615327155878
11164,53.918093747170275
11165,56.14956766400822
11166,46.497245243396584
11167,81.66451029421155
11168,60.27491629853521
11169,63.06587357931678
11170,59.21412940516604
11171,56.18266306554586
11172,87.06007953157955
11173,66.75936737529689
11174,56.54410945245356
11175,85.15234239991688
11176,63.796659600109564
11177,72.38273240499916
11178,68.13212076350167
11179,50.46194435716481
11180,83.4002463009054
11181,49.87133896053402
11182,56.94450787469545
11183,79.57172463871515
11184,44.90846458336964
11185,57.462057061151825
11186,56.34024139870177
11187,81.75948402692642
11188,56.28139134490164
11189,64.7008087616373
11190,86.61391888863051
11191,56.67631531406348
11192,82.22449623430951
11193,63.26668989855155
11194,84.65038259409116
11195,63.13565140933614
11196,71.23739460927942
11197,55.978087289371985
11198,63.987296591113726
11199,55.86881178909562
11200,54.86053546048681
11201,85.80074852996813
11202,71.91663099070662
11203,54.61519363051765
11204,54.453349734182076
11205,54.79235470682656
11206,64.07929433928645
11207,64.61624950003642
11208,72.7253102317988
11209,59.583861733024804
11210,65.80854542018332
11211,57.99358664263153
11212,55.60217287115963
11213,72.16060727248887
11214,56.925428475768875
11215,61.072215740745825
11216,71.94152463235399
11217,55.48000229010021
11218,82.22199317304317
11219,81.28714282223
11220,58.28430130444817
11221,52.99287848608697
11222,70.27850550413682
11223,55.11326932597022
11224,55.81154445078427
11225,84.33389446765928
11226,54.89812413078725
11227,60.77953236251659
11228,66.62958567210214
11229,55.97958861346005
11230,63.97566221421413
11231,68.75993231727387
11232,67.02132078470542
11233,61.18021408055444
11234,55.85217474330953
11235,86.88226725483054
11236,55.05304007555846
11237,43.48717691161895
11238,56.29688455988455
11239,57.72061925135068
11240,49.58920779602227
11241,57.057769699863805
11242,84.12001125092478
11243,84.21452799672717
11244,50.67553751188686
11245,56.940305583015004
11246,54.666308118016296
11247,68.85970516965453
11248,44.85194223950653
11249,71.06638136083603
11250,56.64658935187475
11251,55.47532759489186
11252,62.94417644136319
11253,57.49600577091856
11254,85.2512017049449
11255,55.085981495432385
11256,56.10865785695867
11257,85.87103069412734
11258,44.88018820769976
11259,56.948828125444514
11260,56.26214061112979
11261,58.19473425736655
11262,56.31303808207322
11263,57.17751594361824
11264,85.80528975483618
11265,64.1274818299977
11266,60.64621580492435
11267,52.11668981754803
11268,56.10987047259634
11269,82.2496246889
11270,65.50081702024617
11271,86.83786229886863
